,date,numTweets,replies_count,replies_average,retweets_count,retweets_average,likes_count,likes_average
1635,2017-03-06,4,1476,369,4724,1181,29622,7405.5
1636,2017-03-02,1,1059,1059,8210,8210,35684,35684
1637,2017-02-28,2,360,180,3970,1985,23934,11967
1638,2017-02-27,2,3176,1588,31917,15958.5,73843,36921.5
1639,2017-02-25,3,1393,464.3333333,6057,2019,30641,10213.66667
1640,2017-02-24,5,100,20,91,18.2,1407,281.4
1641,2017-02-23,1,212,212,807,807,3588,3588
1642,2017-02-19,4,2968,742,34919,8729.75,126199,31549.75
1643,2017-02-18,11,1652,150.1818182,7386,671.4545455,41729,3793.545455
1644,2017-02-17,3,535,178.3333333,2017,672.3333333,9452,3150.666667
1645,2017-02-16,9,2230,247.7777778,9380,1042.222222,44146,4905.111111
1646,2017-02-15,4,1313,328.25,21083,5270.75,83114,20778.5
1647,2017-02-11,1,48,48,78,78,702,702
1648,2017-02-10,3,383,127.6666667,2025,675,9720,3240
1649,2017-02-09,1,11,11,6,6,212,212
1650,2017-02-08,4,325,81.25,1399,349.75,4458,1114.5
1651,2017-02-07,9,1027,114.1111111,7553,839.2222222,21995,2443.888889
1652,2017-02-05,42,5299,126.1666667,17767,423.0238095,87444,2082
1653,2017-02-04,17,5867,345.1176471,28409,1671.117647,139229,8189.941176
1654,2017-02-03,1,4608,4608,21417,21417,74068,74068
1655,2017-02-02,1,51,51,41,41,534,534
1656,2017-01-31,1,86,86,56,56,592,592
1657,2017-01-30,6,2247,374.5,12681,2113.5,30060,5010
1658,2017-01-29,6,6284,1047.333333,31469,5244.833333,98132,16355.33333
1659,2017-01-28,2,598,299,3031,1515.5,12092,6046
1660,2017-01-27,2,1190,595,5639,2819.5,20479,10239.5
1661,2017-01-25,14,4185,298.9285714,19532,1395.142857,62672,4476.571429
1662,2017-01-24,6,735,122.5,4680,780,13041,2173.5
1663,2017-01-23,1,13,13,30,30,347,347
1664,2017-01-22,8,305,38.125,974,121.75,6079,759.875
1665,2017-01-21,6,554,92.33333333,2201,366.8333333,13950,2325
1666,2017-01-19,8,458,57.25,4038,504.75,17441,2180.125
1667,2017-01-18,1,187,187,794,794,3948,3948
1668,2017-01-16,6,431,71.83333333,1194,199,8646,1441
1669,2017-01-15,3,769,256.3333333,8999,2999.666667,40064,13354.66667
1670,2017-01-14,2,1134,567,6227,3113.5,35487,17743.5
1671,2017-01-12,8,633,79.125,2664,333,15151,1893.875
1672,2017-01-11,3,131,43.66666667,341,113.6666667,2339,779.6666667
1673,2017-01-10,1,36,36,30,30,260,260
1674,2017-01-08,3,386,128.6666667,1521,507,9369,3123
1675,2017-01-07,1,16,16,25,25,247,247
1676,2017-01-06,1,27,27,80,80,247,247
1677,2017-01-05,1,469,469,2873,2873,14041,14041
1678,2016-12-31,4,601,150.25,1489,372.25,10812,2703
1679,2016-12-30,2,157,78.5,648,324,2396,1198
1680,2016-12-24,15,1043,69.53333333,6129,408.6,25131,1675.4
1681,2016-12-23,9,268,29.77777778,839,93.22222222,5990,665.5555556
1682,2016-12-22,2,898,449,5064,2532,23545,11772.5
1683,2016-12-21,1,11,11,3,3,182,182
1684,2016-12-18,2,60,30,78,39,961,480.5
1685,2016-12-17,5,5415,1083,23980,4796,91886,18377.2
1686,2016-12-11,2,256,128,238,119,2522,1261
1687,2016-12-09,1,772,772,11387,11387,32699,32699
1688,2016-12-08,1,135,135,2649,2649,10981,10981
1689,2016-12-07,1,616,616,4349,4349,9244,9244
1690,2016-12-01,1,527,527,5508,5508,14417,14417
1691,2016-11-27,1,38,38,40,40,319,319
1692,2016-11-23,2,105,52.5,23,11.5,350,175
1693,2016-11-22,5,800,160,4466,893.2,16104,3220.8
1694,2016-11-19,7,936,133.7142857,8016,1145.142857,17504,2500.571429
1695,2016-11-18,1,30,30,46,46,267,267
1696,2016-11-17,2,448,224,2612,1306,15021,7510.5
1697,2016-11-16,5,763,152.6,4319,863.8,17854,3570.8
1698,2016-11-15,1,291,291,1904,1904,8914,8914
1699,2016-11-07,1,26,26,25,25,273,273
1700,2016-11-06,1,679,679,4911,4911,20202,20202
1701,2016-11-05,7,198,28.28571429,574,82,3873,553.2857143
1702,2016-11-04,25,1590,63.6,6587,263.48,35667,1426.68
1703,2016-11-03,4,346,86.5,3094,773.5,6663,1665.75
1704,2016-11-02,1,12,12,11,11,143,143
1705,2016-10-29,6,1755,292.5,8224,1370.666667,30624,5104
1706,2016-10-27,4,691,172.75,3145,786.25,12997,3249.25
1707,2016-10-26,2,955,477.5,2368,1184,25107,12553.5
1708,2016-10-24,1,37,37,14,14,303,303
1709,2016-10-23,2,311,155.5,1073,536.5,5816,2908
1710,2016-10-22,1,420,420,5424,5424,9827,9827
1711,2016-10-20,15,3064,204.2666667,24283,1618.866667,59543,3969.533333
1712,2016-10-19,5,1694,338.8,7937,1587.4,21206,4241.2
1713,2016-10-18,1,53,53,199,199,892,892
1714,2016-10-16,3,689,229.6666667,1864,621.3333333,8684,2894.666667
1715,2016-10-13,1,22,22,30,30,267,267
1716,2016-10-10,8,1476,184.5,15211,1901.375,39670,4958.75
1717,2016-10-09,5,887,177.4,5861,1172.2,18099,3619.8
1718,2016-10-07,3,551,183.6666667,2708,902.6666667,10252,3417.333333
1719,2016-10-06,2,82,41,75,37.5,792,396
1720,2016-10-05,2,313,156.5,1177,588.5,4109,2054.5
1721,2016-10-04,2,363,181.5,1671,835.5,6057,3028.5
1722,2016-10-02,6,689,114.8333333,3186,531,16980,2830
1723,2016-10-01,2,51,25.5,255,127.5,1266,633
1724,2016-09-28,4,113,28.25,339,84.75,1942,485.5
1725,2016-09-27,6,1410,235,11158,1859.666667,24862,4143.666667
1726,2016-09-26,9,1010,112.2222222,13560,1506.666667,40519,4502.111111
1727,2016-09-23,1,132,132,1217,1217,3452,3452
1728,2016-09-22,4,736,184,8349,2087.25,23168,5792
1729,2016-09-21,11,760,69.09090909,4311,391.9090909,19961,1814.636364
1730,2016-09-19,1,28,28,13,13,150,150
1731,2016-09-18,2,273,136.5,1561,780.5,5362,2681
1732,2016-09-17,8,2571,321.375,2196,274.5,11227,1403.375
1733,2016-09-16,6,305,50.83333333,1988,331.3333333,5630,938.3333333
1734,2016-09-13,4,769,192.25,14054,3513.5,24955,6238.75
1735,2016-09-10,1,324,324,854,854,5422,5422
1736,2016-09-09,10,1955,195.5,7265,726.5,24534,2453.4
1737,2016-09-01,3,1595,531.6666667,5489,1829.666667,14545,4848.333333
1738,2016-08-31,5,393,78.6,2047,409.4,10242,2048.4
1739,2016-08-30,1,142,142,1857,1857,7389,7389
1740,2016-08-28,2,68,34,140,70,802,401
1741,2016-08-23,2,880,440,4687,2343.5,14079,7039.5
1742,2016-08-22,1,144,144,2045,2045,5963,5963
1743,2016-08-15,1,222,222,1176,1176,2967,2967
1744,2016-08-14,1,524,524,1777,1777,10185,10185
1745,2016-08-11,1,105,105,279,279,2149,2149
1746,2016-08-10,1,158,158,2463,2463,6085,6085
1747,2016-08-09,4,468,117,3276,819,13975,3493.75
1748,2016-08-07,1,451,451,2032,2032,9003,9003
1749,2016-08-01,1,94,94,24,24,375,375
1750,2016-07-31,2,88,44,159,79.5,895,447.5
1751,2016-07-30,7,1016,145.1428571,8559,1222.714286,31763,4537.571429
1752,2016-07-29,3,628,209.3333333,3798,1266,12006,4002
1753,2016-07-28,1,85,85,542,542,1895,1895
1754,2016-07-27,2,341,170.5,2483,1241.5,10458,5229
1755,2016-07-26,3,580,193.3333333,7191,2397,14628,4876
1756,2016-07-25,1,20,20,19,19,259,259
1757,2016-07-23,2,199,99.5,773,386.5,3631,1815.5
1758,2016-07-22,1,531,531,1644,1644,8989,8989
1759,2016-07-21,6,1622,270.3333333,19442,3240.333333,42202,7033.666667
1760,2016-07-20,9,1686,187.3333333,3781,420.1111111,21668,2407.555556
1761,2016-07-19,3,1018,339.3333333,2226,742,13441,4480.333333
1762,2016-07-18,8,1777,222.125,11203,1400.375,42060,5257.5
1763,2016-07-17,12,993,82.75,6024,502,23011,1917.583333
1764,2016-07-16,7,719,102.7142857,1987,283.8571429,9347,1335.285714
1765,2016-07-15,11,647,58.81818182,2681,243.7272727,10817,983.3636364
1766,2016-07-14,4,551,137.75,6337,1584.25,16158,4039.5
1767,2016-07-13,1,226,226,1576,1576,4894,4894
1768,2016-07-12,3,286,95.33333333,1499,499.6666667,6292,2097.333333
1769,2016-07-10,21,1932,92,17534,834.952381,56492,2690.095238
1770,2016-07-09,3,158,52.66666667,850,283.3333333,4570,1523.333333
1771,2016-07-08,4,175,43.75,2093,523.25,6097,1524.25
1772,2016-07-06,7,338,48.28571429,2134,304.8571429,6020,860
1773,2016-07-05,5,540,108,1129,225.8,5149,1029.8
1774,2016-06-30,2,392,196,1591,795.5,4148,2074
1775,2016-06-29,4,339,84.75,1879,469.75,6177,1544.25
1776,2016-06-28,1,987,987,329,329,5607,5607
1777,2016-06-27,4,456,114,1150,287.5,4940,1235
1778,2016-06-22,1,90,90,156,156,757,757
1779,2016-06-20,2,179,89.5,908,454,3548,1774
1780,2016-06-19,4,1088,272,10470,2617.5,27276,6819
1781,2016-06-17,4,1135,283.75,14889,3722.25,39258,9814.5
1782,2016-06-15,6,1147,191.1666667,6322,1053.666667,20468,3411.333333
1783,2016-06-12,8,937,117.125,6078,759.75,17497,2187.125
1784,2016-06-11,1,147,147,20,20,182,182
1785,2016-06-10,5,1031,206.2,3294,658.8,11967,2393.4
1786,2016-06-09,2,435,217.5,4785,2392.5,11370,5685
1787,2016-06-08,3,275,91.66666667,1889,629.6666667,7100,2366.666667
1788,2016-06-07,1,235,235,2258,2258,8378,8378
1789,2016-06-06,1,85,85,487,487,2113,2113
1790,2016-06-05,3,487,162.3333333,3955,1318.333333,11787,3929
1791,2016-06-04,7,2566,366.5714286,6954,993.4285714,20169,2881.285714
1792,2016-06-03,3,1080,360,17227,5742.333333,32444,10814.66667
1793,2016-06-02,3,383,127.6666667,1499,499.6666667,4216,1405.333333
1794,2016-06-01,1,91,91,1051,1051,2490,2490
1795,2016-05-30,1,44,44,7,7,140,140
1796,2016-05-29,1,106,106,1036,1036,4191,4191
1797,2016-05-28,2,725,362.5,9523,4761.5,14961,7480.5
1798,2016-05-27,4,684,171,3122,780.5,13494,3373.5
1799,2016-05-26,1,126,126,707,707,2172,2172
1800,2016-05-25,1,116,116,1263,1263,3419,3419
1801,2016-05-22,1,17,17,51,51,261,261
1802,2016-05-19,1,92,92,743,743,2163,2163
1803,2016-05-18,5,297,59.4,2311,462.2,8809,1761.8
1804,2016-05-17,1,3,3,10,10,99,99
1805,2016-05-16,7,329,47,1176,168,5608,801.1428571
1806,2016-05-15,2,456,228,4136,2068,16218,8109
1807,2016-05-14,3,255,85,1440,480,5553,1851
1808,2016-05-12,5,724,144.8,4608,921.6,13615,2723
1809,2016-05-10,1,9,9,6,6,88,88
1810,2016-05-07,4,217,54.25,453,113.25,3028,757
1811,2016-05-06,6,1753,292.1666667,16368,2728,49357,8226.166667
1812,2016-05-05,2,438,219,2250,1125,6806,3403
1813,2016-05-02,2,503,251.5,3577,1788.5,9511,4755.5
1814,2016-05-01,9,295,32.77777778,1439,159.8888889,5845,649.4444444
1815,2016-04-30,17,334,19.64705882,1659,97.58823529,6009,353.4705882
1816,2016-04-29,3,27,9,29,9.666666667,247,82.33333333
1817,2016-04-27,5,653,130.6,5219,1043.8,13451,2690.2
1818,2016-04-24,1,10,10,175,175,162,162
1819,2016-04-20,5,518,103.6,4734,946.8,17047,3409.4
1820,2016-04-18,1,160,160,971,971,2764,2764
1821,2016-04-17,4,541,135.25,3413,853.25,10741,2685.25
1822,2016-04-14,1,217,217,2954,2954,5251,5251
1823,2016-04-11,3,282,94,1181,393.6666667,5564,1854.666667
1824,2016-04-10,1,32,32,94,94,678,678
1825,2016-04-09,4,1371,342.75,6725,1681.25,34997,8749.25
1826,2016-04-08,7,682,97.42857143,5127,732.4285714,20340,2905.714286
1827,2016-04-07,2,642,321,4160,2080,9331,4665.5
1828,2016-04-06,6,182,30.33333333,377,62.83333333,2252,375.3333333
1829,2016-04-05,3,264,88,1610,536.6666667,6459,2153
1830,2016-04-04,8,438,54.75,537,67.125,5133,641.625
1831,2016-04-03,37,4117,111.2702703,12897,348.5675676,46017,1243.702703
1832,2016-04-02,12,2363,196.9166667,10153,846.0833333,33751,2812.583333
1833,2016-04-01,14,2775,198.2142857,25483,1820.214286,53422,3815.857143
1834,2016-03-31,11,1926,175.0909091,10578,961.6363636,25170,2288.181818
1835,2016-03-30,5,618,123.6,5975,1195,13635,2727
1836,2016-03-29,1,587,587,2423,2423,8412,8412
1837,2016-03-20,1,165,165,921,921,2520,2520
1838,2016-03-19,1,12,12,11,11,85,85
1839,2016-03-18,2,13,6.5,11,5.5,141,70.5
1840,2016-03-09,3,377,125.6666667,2267,755.6666667,7184,2394.666667
1841,2016-03-06,2,327,163.5,3583,1791.5,9728,4864
1842,2016-03-05,3,952,317.3333333,5798,1932.666667,16222,5407.333333
1843,2016-03-04,1,23,23,71,71,217,217
1844,2016-03-02,4,341,85.25,1949,487.25,5656,1414
1845,2016-03-01,3,236,78.66666667,1540,513.3333333,3937,1312.333333
1846,2016-02-29,1,302,302,1734,1734,2365,2365
1847,2016-02-28,2,220,110,1079,539.5,1934,967
1848,2016-02-27,4,22,5.5,40,10,308,77
1849,2016-02-24,2,477,238.5,4805,2402.5,7388,3694
1850,2016-02-23,1,18,18,50,50,133,133
1851,2016-02-21,3,267,89,1919,639.6666667,6855,2285
1852,2016-02-20,1,33,33,691,691,3325,3325
1853,2016-02-19,3,1033,344.3333333,8566,2855.333333,10846,3615.333333
1854,2016-02-18,4,347,86.75,1609,402.25,8433,2108.25
1855,2016-02-17,1,14,14,13,13,78,78
1856,2016-02-16,3,563,187.6666667,4145,1381.666667,10121,3373.666667
1857,2016-02-11,6,830,138.3333333,4668,778,11245,1874.166667
1858,2016-02-10,2,234,117,1837,918.5,5072,2536
1859,2016-02-05,1,288,288,1810,1810,5028,5028
1860,2016-02-03,1,927,927,2199,2199,8793,8793
1861,2016-01-23,1,72,72,249,249,1224,1224
1862,2016-01-20,1,54,54,46,46,234,234
1863,2016-01-19,1,378,378,1366,1366,4955,4955
1864,2016-01-18,2,1244,622,7892,3946,9457,4728.5
1865,2016-01-17,10,2196,219.6,11866,1186.6,27116,2711.6
1866,2016-01-16,2,310,155,1497,748.5,5269,2634.5
1867,2016-01-12,2,310,155,2709,1354.5,6138,3069
1868,2016-01-11,1,123,123,1065,1065,4152,4152
1869,2016-01-10,3,988,329.3333333,8585,2861.666667,14748,4916
1870,2016-01-02,1,254,254,837,837,2926,2926
1871,2016-01-01,1,523,523,4600,4600,9877,9877
1872,2015-12-22,8,3685,460.625,50103,6262.875,88678,11084.75
1873,2015-12-21,1,228,228,1738,1738,2743,2743
1874,2015-12-20,1,193,193,1053,1053,2485,2485
1875,2015-12-19,4,587,146.75,2949,737.25,8009,2002.25
1876,2015-12-18,11,767,69.72727273,2202,200.1818182,8177,743.3636364
1877,2015-12-17,1,82,82,500,500,1080,1080
1878,2015-12-11,1,238,238,3546,3546,4218,4218
1879,2015-12-10,2,212,106,1256,628,3304,1652
1880,2015-12-09,1,59,59,674,674,1602,1602
1881,2015-12-06,1,27,27,138,138,706,706
1882,2015-12-04,1,12,12,25,25,158,158
1883,2015-12-03,1,175,175,1508,1508,2274,2274
1884,2015-12-02,1,111,111,319,319,1051,1051
1885,2015-11-24,8,681,85.125,5737,717.125,12611,1576.375
1886,2015-11-20,6,1324,220.6666667,7464,1244,12092,2015.333333
1887,2015-11-08,1,19,19,30,30,152,152
1888,2015-11-04,1,32,32,16,16,159,159
1889,2015-11-02,1,17,17,33,33,219,219
1890,2015-11-01,1,20,20,59,59,375,375
1891,2015-10-30,1,2,2,6,6,63,63
1892,2015-10-29,2,180,90,1265,632.5,2156,1078
1893,2015-10-27,1,90,90,226,226,1249,1249
1894,2015-10-26,3,124,41.33333333,507,169,1712,570.6666667
1895,2015-10-25,7,307,43.85714286,1314,187.7142857,3788,541.1428571
1896,2015-10-23,4,365,91.25,2422,605.5,4763,1190.75
1897,2015-10-22,3,150,50,89,29.66666667,659,219.6666667
1898,2015-10-21,12,2576,214.6666667,2111,175.9166667,5720,476.6666667
1899,2015-10-19,1,177,177,814,814,1820,1820
1900,2015-10-17,2,39,19.5,187,93.5,1218,609
1901,2015-10-15,3,100,33.33333333,878,292.6666667,3493,1164.333333
1902,2015-10-14,2,10,5,19,9.5,89,44.5
1903,2015-10-11,10,366,36.6,2428,242.8,4791,479.1
1904,2015-10-10,2,156,78,1153,576.5,2025,1012.5
1905,2015-10-09,4,720,180,4349,1087.25,8378,2094.5
1906,2015-10-03,1,239,239,1742,1742,3809,3809
1907,2015-10-02,8,458,57.25,2311,288.875,4851,606.375
1908,2015-09-30,1,231,231,730,730,2000,2000
1909,2015-09-29,2,353,176.5,3624,1812,5357,2678.5
1910,2015-09-27,1,130,130,1519,1519,1780,1780
1911,2015-09-25,1,139,139,402,402,1685,1685
1912,2015-09-23,2,357,178.5,804,402,3545,1772.5
1913,2015-09-14,3,453,151,3885,1295,7799,2599.666667
1914,2015-09-13,1,154,154,1138,1138,2128,2128
1915,2015-09-12,2,602,301,3750,1875,7195,3597.5
1916,2015-09-02,6,1060,176.6666667,7214,1202.333333,11183,1863.833333
1917,2015-08-22,2,322,161,2194,1097,4411,2205.5
1918,2015-08-17,1,115,115,1508,1508,2255,2255
1919,2015-08-16,1,137,137,850,850,1481,1481
1920,2015-08-08,1,38,38,67,67,287,287
1921,2015-08-06,1,339,339,2253,2253,2924,2924
1922,2015-07-31,6,568,94.66666667,3930,655,7555,1259.166667
1923,2015-07-30,2,15,7.5,114,57,173,86.5
1924,2015-07-28,2,388,194,3104,1552,3002,1501
1925,2015-07-27,1,20,20,52,52,137,137
1926,2015-07-18,1,219,219,1132,1132,2122,2122
1927,2015-07-17,1,141,141,750,750,1596,1596
1928,2015-07-06,1,215,215,1011,1011,1970,1970
1929,2015-06-29,1,659,659,2243,2243,3458,3458
1930,2015-06-28,6,1668,278,9490,1581.666667,9212,1535.333333
1931,2015-06-27,6,414,69,2902,483.6666667,4668,778
1932,2015-06-23,1,141,141,798,798,1561,1561
1933,2015-06-19,1,139,139,811,811,1630,1630
1934,2015-06-15,2,118,59,929,464.5,1974,987
1935,2015-06-12,1,52,52,135,135,643,643
1936,2015-06-01,1,37,37,39,39,244,244
1937,2015-05-27,1,229,229,1142,1142,2241,2241
1938,2015-05-22,3,1002,334,1126,375.3333333,1941,647
1939,2015-05-19,2,301,150.5,2546,1273,2422,1211
1940,2015-05-12,6,660,110,3224,537.3333333,7340,1223.333333
1941,2015-05-06,3,430,143.3333333,2595,865,4802,1600.666667
1942,2015-05-05,1,159,159,1715,1715,2883,2883
1943,2015-05-04,1,186,186,2356,2356,2352,2352
1944,2015-05-03,2,383,191.5,2624,1312,5128,2564
1945,2015-05-02,1,337,337,2925,2925,3567,3567
1946,2015-05-01,2,178,89,1210,605,1527,763.5
1947,2015-04-30,1,16,16,14,14,110,110
1948,2015-04-29,1,927,927,4039,4039,4939,4939
1949,2015-04-27,2,369,184.5,1627,813.5,4179,2089.5
1950,2015-04-23,1,31,31,50,50,151,151
1951,2015-04-19,2,246,123,982,491,1729,864.5
1952,2015-04-18,2,287,143.5,1418,709,2725,1362.5
1953,2015-04-15,4,1850,462.5,17297,4324.25,24767,6191.75
1954,2015-04-14,3,2470,823.3333333,14611,4870.333333,14379,4793
1955,2015-04-13,4,708,177,2799,699.75,4887,1221.75
1956,2015-04-12,1,2,2,5,5,33,33
1957,2015-04-11,4,545,136.25,2516,629,4517,1129.25
1958,2015-04-09,1,68,68,391,391,731,731
1959,2015-04-06,3,270,90,1275,425,2923,974.3333333
1960,2015-04-04,1,530,530,1422,1422,2588,2588
1961,2015-04-01,1,357,357,1592,1592,1978,1978
1962,2015-03-31,2,615,307.5,2006,1003,3590,1795
1963,2015-03-30,1,1011,1011,6160,6160,5260,5260
1964,2015-03-24,4,805,201.25,3393,848.25,6149,1537.25
1965,2015-03-23,2,627,313.5,2583,1291.5,5206,2603
1966,2015-03-22,1,237,237,204,204,887,887
1967,2015-03-21,4,218,54.5,1675,418.75,2966,741.5
1968,2015-03-18,1,165,165,669,669,1581,1581
1969,2015-03-17,3,668,222.6666667,2138,712.6666667,4361,1453.666667
1970,2015-03-16,2,292,146,1210,605,3497,1748.5
1971,2015-03-15,1,102,102,966,966,1353,1353
1972,2015-03-14,1,311,311,1691,1691,1374,1374
1973,2015-03-13,3,496,165.3333333,1941,647,3673,1224.333333
1974,2015-03-12,3,1860,620,13168,4389.333333,17872,5957.333333
1975,2015-03-11,1,143,143,918,918,1271,1271
1976,2015-03-08,1,91,91,543,543,1255,1255
1977,2015-03-07,1,130,130,585,585,1066,1066
1978,2015-03-02,3,268,89.33333333,1535,511.6666667,3426,1142
1979,2015-02-26,1,198,198,1536,1536,2045,2045
1980,2015-02-24,1,183,183,1609,1609,2026,2026
1981,2015-02-12,1,241,241,1419,1419,2553,2553
1982,2015-02-11,8,1735,216.875,10571,1321.375,19591,2448.875
1983,2015-02-10,3,542,180.6666667,1539,513,2236,745.3333333
1984,2015-02-08,4,883,220.75,5926,1481.5,8233,2058.25
1985,2015-01-30,1,237,237,453,453,764,764
1986,2015-01-29,5,1056,211.2,7971,1594.2,11531,2306.2
1987,2015-01-28,1,190,190,1571,1571,1656,1656
1988,2015-01-26,5,1259,251.8,5717,1143.4,11162,2232.4
1989,2015-01-23,5,479,95.8,3358,671.6,5274,1054.8
1990,2015-01-20,1,367,367,2706,2706,3059,3059
1991,2015-01-17,1,13,13,10,10,72,72
1992,2015-01-16,6,730,121.6666667,8022,1337,9031,1505.166667
1993,2015-01-15,4,763,190.75,6501,1625.25,7250,1812.5
1994,2015-01-12,1,214,214,3384,3384,5627,5627
1995,2015-01-11,1,169,169,1508,1508,1515,1515
1996,2015-01-10,11,2257,205.1818182,15799,1436.272727,20540,1867.272727
1997,2015-01-06,3,392,130.6666667,2237,745.6666667,2587,862.3333333
1998,2015-01-05,2,456,228,4240,2120,4150,2075
1999,2014-12-31,1,541,541,4197,4197,4924,4924
2000,2014-12-30,1,49,49,331,331,502,502
2001,2014-12-26,2,257,128.5,717,358.5,1677,838.5
2002,2014-12-25,1,208,208,1672,1672,2365,2365
2003,2014-12-20,2,386,193,2941,1470.5,4919,2459.5
2004,2014-12-19,4,303,75.75,2385,596.25,3077,769.25
2005,2014-12-08,2,441,220.5,1043,521.5,2583,1291.5
2006,2014-11-24,1,100,100,117,117,327,327
2007,2014-11-23,3,139,46.33333333,465,155,756,252
2008,2014-11-22,4,307,76.75,1875,468.75,3058,764.5
2009,2014-11-21,2,164,82,1138,569,1774,887
2010,2014-11-19,2,410,205,2913,1456.5,5257,2628.5
2011,2014-11-18,1,111,111,642,642,1283,1283
2012,2014-11-11,2,260,130,2195,1097.5,2524,1262
2013,2014-11-07,1,97,97,503,503,568,568
2014,2014-11-04,1,97,97,588,588,708,708
2015,2014-10-31,1,78,78,1111,1111,1747,1747
2016,2014-10-28,3,348,116,1835,611.6666667,2957,985.6666667
2017,2014-10-26,1,439,439,1938,1938,4265,4265
2018,2014-10-18,1,64,64,539,539,674,674
2019,2014-10-17,1,143,143,647,647,418,418
2020,2014-10-16,1,142,142,1080,1080,2725,2725
2021,2014-10-11,1,220,220,1235,1235,1373,1373
2022,2014-10-09,1,255,255,1040,1040,2034,2034
2023,2014-10-02,2,2423,1211.5,13296,6648,13187,6593.5
2024,2014-09-29,1,51,51,395,395,461,461
2025,2014-09-20,2,104,52,341,170.5,624,312
2026,2014-09-16,3,341,113.6666667,2612,870.6666667,4175,1391.666667
2027,2014-09-11,1,278,278,1439,1439,1840,1840
2028,2014-09-10,1,4,4,0,0,39,39
2029,2014-09-09,2,224,112,1293,646.5,3107,1553.5
2030,2014-09-08,2,156,78,1438,719,2347,1173.5
2031,2014-09-07,4,438,109.5,6800,1700,8452,2113
2032,2014-09-01,1,186,186,1198,1198,1096,1096
2033,2014-08-25,4,189,47.25,523,130.75,907,226.75
2034,2014-08-23,2,593,296.5,2474,1237,3814,1907
2035,2014-08-19,1,113,113,942,942,875,875
2036,2014-08-15,3,373,124.3333333,2157,719,2303,767.6666667
2037,2014-08-05,4,306,76.5,3256,814,4413,1103.25
2038,2014-08-03,6,1397,232.8333333,8244,1374,9764,1627.333333
2039,2014-07-26,1,167,167,108,108,566,566
2040,2014-07-23,1,77,77,477,477,538,538
2041,2014-07-19,1,95,95,135,135,248,248
2042,2014-07-14,3,305,101.6666667,1546,515.3333333,1795,598.3333333
2043,2014-07-10,2,131,65.5,688,344,759,379.5
2044,2014-07-01,1,68,68,429,429,547,547
2045,2014-06-19,1,175,175,689,689,740,740
2046,2014-06-17,3,492,164,3453,1151,3725,1241.666667
2047,2014-06-12,2,1437,718.5,8399,4199.5,6531,3265.5
2048,2014-06-11,1,7,7,4,4,32,32
2049,2014-06-04,1,83,83,252,252,352,352
2050,2014-05-31,1,112,112,530,530,528,528
2051,2014-05-29,2,78,39,491,245.5,642,321
2052,2014-05-25,1,121,121,1444,1444,2098,2098
2053,2014-05-24,2,18,9,41,20.5,106,53
2054,2014-05-23,8,449,56.125,3135,391.875,2839,354.875
2055,2014-05-22,1,39,39,348,348,493,493
2056,2014-05-14,2,493,246.5,2979,1489.5,5257,2628.5
2057,2014-05-10,1,42,42,105,105,294,294
2058,2014-05-08,1,139,139,532,532,267,267
2059,2014-05-02,2,338,169,1555,777.5,1273,636.5
2060,2014-04-29,6,247,41.16666667,1880,313.3333333,2331,388.5
2061,2014-04-26,1,62,62,244,244,331,331
2062,2014-04-24,2,93,46.5,625,312.5,733,366.5
2063,2014-04-19,2,299,149.5,1390,695,1611,805.5
2064,2014-04-18,9,569,63.22222222,3482,386.8888889,3773,419.2222222
2065,2014-04-17,1,99,99,633,633,918,918
2066,2014-04-08,3,280,93.33333333,1045,348.3333333,1272,424
2067,2014-04-07,7,251,35.85714286,788,112.5714286,1234,176.2857143
2068,2014-04-05,4,86,21.5,464,116,701,175.25
2069,2014-04-01,1,120,120,652,652,604,604
2070,2014-03-31,3,260,86.66666667,321,107,1273,424.3333333
2071,2014-03-25,1,11,11,11,11,91,91
2072,2014-03-19,1,8,8,3,3,26,26
2073,2014-03-17,1,272,272,1034,1034,362,362
2074,2014-03-14,6,647,107.8333333,3263,543.8333333,3101,516.8333333
2075,2014-03-11,2,248,124,1674,837,919,459.5
2076,2014-03-10,1,6,6,8,8,33,33
2077,2014-03-07,1,27,27,16,16,39,39
2078,2014-03-05,1,179,179,448,448,818,818
2079,2014-02-25,2,277,138.5,1746,873,1816,908
2080,2014-02-24,2,208,104,1308,654,1379,689.5
2081,2014-02-14,1,27,27,159,159,205,205
2082,2014-02-11,1,192,192,617,617,305,305
2083,2014-02-09,2,263,131.5,935,467.5,1474,737
2084,2014-02-07,1,86,86,512,512,449,449
2085,2014-02-02,1,220,220,1194,1194,1094,1094
2086,2014-01-30,1,249,249,1087,1087,1172,1172
2087,2014-01-26,3,302,100.6666667,1616,538.6666667,1683,561
2088,2014-01-23,1,168,168,543,543,538,538
2089,2014-01-07,1,92,92,291,291,286,286
2090,2014-01-06,2,105,52.5,395,197.5,440,220
2091,2013-12-26,1,31,31,4,4,14,14
2092,2013-12-25,1,1,1,3,3,12,12
2093,2013-12-22,1,6,6,11,11,18,18
2094,2013-12-21,2,211,105.5,1576,788,1077,538.5
2095,2013-12-19,2,108,54,358,179,472,236
2096,2013-12-10,1,48,48,186,186,127,127
2097,2013-12-05,3,185,61.66666667,1203,401,1047,349
2098,2013-12-04,1,248,248,1958,1958,1531,1531
